Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance
33.88,6,64.0,1596.7291124976682,0.02,0.34,0.09,0.28,0.81,0.0,0.0,81,34,2,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,59063,60,2962,590.63,695.6970148452893,590.63,0.0006384491920471,100,483994.33646464674
32.68,6,67.02,753.3468880443138,0.02,0.33,0.14,0.16,0.64,0.0,0.0,64,33,2,14,0.91,0.06,0.01,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,27023,60,2962,270.23,535.0570035713088,270.23,0.0013384890556335,100,286285.9970707076
34.4,6,63.6,1327.8828863054985,0.05,0.36,0.07,0.21,0.74,0.0,0.0,74,36,5,7,0.94,0.06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24042,60,2962,240.42,479.82067736211854,240.42,0.0007530903816223,100,230227.88242424224
32.24,6,67.45,817.0536383913353,0.05,0.35,0.15,0.19,0.62,0.0,0.0,62,35,5,15,0.87,0.05,0.0,0.0,0.0,0.0,0.0,0.97,0.01,0.0,0.0,0.02,0.0,1.0,1.0,32403,60,2962,324.03,662.6396167730779,324.03,0.0012289404869079,100,439091.2617171715
32.2,6,63.21,1417.3776696404434,0.02,0.23,0.11,0.27,0.83,0.0,0.0,83,23,2,11,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.01,0.0,0.01,0.0,0.0,0.99,0.99,58526,60,2962,585.26,678.0710105538615,585.26,0.0007068490982055,100,459780.295353535
30.52,6,75.66,868.0714027008847,0.09,0.22,0.25,0.18,0.63,0.0,0.0,63,22,9,25,0.88,0.06,0.02,0.0,0.0,0.0,0.0,0.97,0.03,0.0,0.0,0.0,0.0,1.0,1.0,21743,60,2962,217.43,428.6250805738853,217.43,0.0011666011810302,100,183719.4596969697
31.48,6,65.26,1331.1489769557172,0.08,0.23,0.15,0.18,0.75,0.0,0.0,75,23,8,15,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.04,0.0,0.0,0.96,0.96,46400,60,2962,464.0,726.7489806033999,464.0,0.0007512402534484,100,528164.0808080808
35.0,6,63.84,872.2487371610507,0.03,0.4,0.02,0.18,0.64,0.0,0.0,64,40,3,2,0.88,0.05,0.02,0.0,0.0,0.0,0.0,0.97,0.02,0.0,0.0,0.01,0.0,1.0,1.0,16876,60,2962,168.76,356.8500836797183,168.76,0.0011511707305908,100,127341.98222222194
36.48,6,77.02,391.3911388152738,0.02,0.67,0.06,0.11,0.52,0.0,0.0,52,67,2,6,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.01,0.0,0.0,0.02,0.0,1.0,1.0,14638,60,3322,146.38,373.4164620653647,146.38,0.0025559377670288,100,139439.854141414
32.12,6,63.77,1699.061816414162,0.0,0.19,0.12,0.24,0.71,0.0,0.0,71,19,0,12,0.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,83885,60,2962,838.85,860.4858666867669,838.85,0.0005885910987854,100,740435.9267676765
31.2,6,65.25,1587.0742662110874,0.0,0.12,0.06,0.28,0.8,0.0,0.0,80,12,0,6,0.95,0.01,0.0,0.0,0.0,0.0,0.0,0.97,0.01,0.0,0.0,0.02,0.0,1.0,1.0,88252,60,2962,882.52,765.8818707868729,882.52,0.0006301093101501,100,586575.0400000003
31.16,6,63.36,4862.3974031996295,0.05,0.16,0.19,0.24,0.71,0.0,0.0,71,16,5,19,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,39553,60,2962,395.53,694.1891637374548,395.53,0.0002056717872619,100,481898.5950505069
35.0,6,64.0,1815.5745439749285,0.08,0.33,0.1,0.15,0.89,0.0,0.0,89,33,8,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9307,60,408,93.07,60.65355419399291,93.07,0.0005518293380737,100,3678.853636363635
32.2,6,70.52,488.3503013254594,0.06,0.41,0.12,0.09,0.61,0.0,0.0,61,41,6,12,0.86,0.02,0.02,0.0,0.0,0.0,0.0,0.92,0.04,0.0,0.02,0.02,0.0,0.98,0.98,31494,60,1514,314.94,515.8700176900331,314.94,0.0020493698120117,100,266121.8751515151
30.88,6,66.31,1088.256554622939,0.0,0.2,0.17,0.25,0.62,0.0,0.0,62,20,0,17,0.95,0.02,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,34821,60,1514,348.21,503.2232529635647,348.21,0.0009189105033874,100,253233.6423232318
29.04,6,63.41,1550.8668917245027,0.04,0.24,0.29,0.22,0.44,0.0,0.0,44,24,4,29,0.88,0.01,0.01,0.0,0.0,0.0,0.0,0.94,0.02,0.0,0.04,0.0,0.0,0.96,0.96,25757,60,2962,257.57,470.7697383707414,257.57,0.0006448292732238,100,221624.1465656563
35.04,6,65.91,1929.9773609909628,0.27,0.24,0.24,0.11,0.96,0.0,0.0,96,24,27,24,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,8477,60,224,84.77,43.494073670380025,84.77,0.0005201005935668,100,1891.7344444444448
33.8,6,67.16,608.6569884546399,0.03,0.35,0.06,0.22,0.61,0.0,0.0,61,35,3,6,0.92,0.02,0.01,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1.0,48496,60,1514,484.96,598.602377596887,484.96,0.0016442704200744,100,358324.8064646461
32.12,6,63.57,6375.097276264592,0.01,0.09,0.05,0.37,0.86,0.0,0.0,86,9,1,5,0.96,0.03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,65054,60,2358,650.54,678.8234834006273,650.54,0.0001568889617919,100,460801.3216161617
30.84,6,65.12,1476.5816479202972,0.01,0.1,0.08,0.2,0.79,0.0,0.0,79,10,1,8,0.93,0.02,0.0,0.0,0.0,0.0,0.0,0.96,0.02,0.0,0.01,0.01,0.0,0.99,0.99,45875,60,2384,458.75,623.3171019601175,458.75,0.0006772494316101,100,388524.2095959596
34.6,6,63.36,1692.445879148593,0.09,0.37,0.16,0.1,0.84,0.0,0.0,84,37,9,16,0.96,0.01,0.0,0.0,0.0,0.0,0.0,0.97,0.02,0.01,0.01,0.0,0.0,0.99,0.99,9305,60,405,93.05,71.8842187763832,93.05,0.0005962204933166,100,5167.340909090922
31.0,6,63.85,2446.9709698497154,0.01,0.13,0.18,0.1,0.74,0.0,0.0,74,13,1,18,0.97,0.03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,26248,60,2285,262.48,489.77680919811104,262.48,0.0004093790054321,100,239881.3228282829
33.48,6,63.36,1894.9084239154988,0.08,0.51,0.24,0.13,0.73,0.0,0.0,73,51,8,24,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,16844,60,2962,168.44,440.24784846812,168.44,0.0005294609069824,100,193818.16808080877
34.72,6,65.63,2517.438329031871,0.06,0.33,0.03,0.31,0.84,0.0,0.0,84,33,6,3,0.97,0.01,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,34510,60,2962,345.1,556.7537130273107,345.1,0.0003972697257995,100,309974.6969696971
32.36,6,66.97,985.239855865675,0.02,0.24,0.13,0.29,0.72,0.0,0.0,72,24,2,13,0.95,0.02,0.0,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1.0,71331,60,2962,713.31,746.0928489758695,713.31,0.0010172915458679,100,556654.5392929296
34.08,6,67.41,955.803338460662,0.05,0.45,0.12,0.24,0.68,0.0,0.0,68,45,5,12,0.97,0.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,38781,60,2962,387.81,714.0720855301188,387.81,0.0011433982849121,100,509898.9433333333
30.96,6,65.91,1182.1167770064794,0.01,0.09,0.1,0.3,0.8,0.0,0.0,80,9,1,10,0.97,0.01,0.0,0.0,0.0,0.0,0.0,0.98,0.01,0.0,0.0,0.01,0.0,1.0,1.0,62977,60,1514,629.77,637.4594121363431,629.77,0.0008461308479309,100,406354.50212121214
33.16,6,63.36,1389.1367707063748,0.02,0.26,0.08,0.3,0.85,0.0,0.0,85,26,2,8,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,54408,60,2962,544.08,737.3255339606131,544.08,0.0007198905944824,100,543648.9430303033
31.44,6,67.82,969.4159195493952,0.02,0.17,0.13,0.25,0.78,0.0,0.0,78,17,2,13,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,60176,60,2962,601.76,862.1599153265938,601.76,0.0010333085060119,100,743319.7195959594
31.72,6,61.34,626.2136676082581,0.15,0.3,0.11,0.19,0.81,0.0,0.0,81,30,15,11,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.04,0.01,0.0,0.96,0.96,29978,60,2962,299.78,527.6299893453411,299.78,0.001596930027008,100,278393.4056565647
31.8,6,63.84,617.5695672467434,0.05,0.25,0.11,0.22,0.63,0.0,0.0,63,25,5,11,0.95,0.0,0.01,0.0,0.0,0.0,0.0,0.96,0.02,0.0,0.01,0.01,0.0,0.99,0.99,48217,60,2962,482.17,696.4643472351596,482.17,0.0016192817687988,100,485062.5869696969
34.16,6,62.72,820.1563150783237,0.04,0.47,0.12,0.08,0.58,0.0,0.0,58,47,4,12,0.96,0.0,0.01,0.0,0.0,0.0,0.0,0.96,0.02,0.0,0.02,0.0,0.0,0.98,0.98,23345,60,2962,233.45,480.7056340065678,233.45,0.0012193179130554,100,231077.9065656563
32.76,6,67.17,1251.3437395579742,0.0,0.23,0.08,0.2,0.81,0.0,0.0,81,23,0,8,0.95,0.02,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,68582,60,2962,685.82,835.524614487294,685.82,0.0008004808425903,100,698101.3814141413
32.24,6,63.6,1360.2456956241142,0.1,0.15,0.12,0.29,0.77,0.0,0.0,77,15,10,12,0.97,0.02,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,72086,60,2962,720.86,862.473059394795,720.86,0.0007414007186889,100,743859.7781818175
32.92,6,66.55,2141.874336138573,0.05,0.34,0.18,0.12,0.76,0.0,0.0,76,34,5,18,0.98,0.0,0.01,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1.0,17172,60,2185,171.72,373.4054605650512,171.72,0.0004669094085693,100,139431.637979798
33.44,6,66.94,848.5581222207386,0.07,0.36,0.15,0.09,0.71,0.0,0.0,71,36,7,15,0.94,0.04,0.01,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1.0,17597,60,1514,175.97,344.1790247983033,175.97,0.0011804795265197,100,118459.20111111108
35.04,6,65.06,514.808445977875,0.07,0.38,0.04,0.2,0.82,0.0,0.0,82,38,7,4,0.88,0.09,0.0,0.0,0.0,0.02,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,42806,60,1514,428.06,577.1656943962273,428.06,0.0019732809066772,100,333120.23878787924
31.32,6,64.91,298.6983280088079,0.14,0.32,0.1,0.11,0.68,0.0,0.0,68,32,14,10,0.85,0.04,0.02,0.0,0.0,0.01,0.0,0.91,0.06,0.0,0.02,0.01,0.0,0.98,0.98,24468,60,1514,244.68,432.029200285108,244.68,0.0033478784561157,100,186649.22989898996
33.64,6,65.68,1181.2911020923166,0.0,0.32,0.04,0.24,0.64,0.0,0.0,64,32,0,4,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,66427,60,2962,664.27,756.1410249391045,664.27,0.0008487820625305,100,571749.2495959593
34.48,6,70.13,394.0796501833549,0.04,0.54,0.05,0.22,0.54,0.01,0.01,54,54,4,5,0.86,0.03,0.0,0.0,0.0,0.0,0.0,0.94,0.04,0.0,0.02,0.0,0.0,0.98,0.98,21483,60,1514,214.83,321.31777451959016,214.83,0.0027486181259155,100,103245.11222222216
32.4,6,66.17,718.4069444396866,0.0,0.25,0.05,0.22,0.68,0.0,0.0,68,25,0,5,0.95,0.02,0.01,0.0,0.0,0.0,0.0,0.97,0.02,0.0,0.01,0.0,0.0,0.99,0.99,38142,60,2962,381.42,566.031019244948,381.42,0.0013919901847839,100,320391.1147474746
29.84,6,64.0,4718.108393889626,0.0,0.09,0.24,0.22,0.67,0.0,0.0,67,9,0,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,42512,60,2962,425.12,621.7276073794518,425.12,0.0002119803428649,100,386545.21777777775
33.92,6,67.82,2800.253700353177,0.06,0.43,0.11,0.1,0.74,0.0,0.0,74,43,6,11,0.94,0.01,0.02,0.0,0.0,0.0,0.0,0.95,0.04,0.0,0.01,0.0,0.0,0.99,0.99,29271,60,1514,292.71,499.5803753292777,292.71,0.0003571414947509,100,249580.551414142
36.08,6,64.0,5754.766478239394,0.13,0.36,0.15,0.13,0.93,0.0,0.0,93,36,13,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10286,60,1514,102.86,149.74247388382662,102.86,0.0001750183105468,100,22422.808484848498
32.32,6,67.98,805.2434945879426,0.09,0.14,0.14,0.22,0.85,0.0,0.0,85,14,9,14,0.95,0.03,0.01,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,33439,60,2962,334.39,548.5273193752614,334.39,0.0012418699264526,100,300882.22010101005
33.44,6,65.12,610.3664552706867,0.07,0.34,0.14,0.15,0.77,0.0,0.0,77,34,7,14,0.95,0.01,0.02,0.0,0.0,0.0,0.0,0.97,0.02,0.0,0.01,0.0,0.0,0.99,0.99,15617,60,1514,156.17,269.7762655133758,156.17,0.0016383695602416,100,72779.23343434343
33.08,6,67.14,401.2843229176633,0.09,0.39,0.14,0.18,0.59,0.0,0.0,59,39,9,14,0.87,0.02,0.02,0.0,0.0,0.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1.0,27021,60,2962,270.21,480.41041576526817,270.21,0.0026041603088378,100,230794.1675757578
34.28,6,64.86,374.55162436820206,0.03,0.38,0.06,0.08,0.64,0.0,0.0,64,38,3,6,0.88,0.09,0.0,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1.0,33139,60,1514,331.39,541.3434820477252,331.39,0.002669870853424,100,293052.7655555557
31.44,6,67.97,720.3106350604767,0.02,0.28,0.1,0.21,0.76,0.0,0.0,76,28,2,10,0.93,0.02,0.0,0.0,0.0,0.0,0.0,0.95,0.03,0.0,0.02,0.0,0.0,0.98,0.98,49350,60,2962,493.5,742.197671674052,493.5,0.0013882994651794,100,550857.3838383838
32.6,6,64.0,1920.4161057846395,0.0,0.41,0.16,0.19,0.56,0.0,0.0,56,41,0,16,0.97,0.0,0.01,0.0,0.0,0.0,0.0,0.97,0.01,0.0,0.01,0.01,0.0,0.99,0.99,48003,60,2962,480.03,658.4892635434695,480.03,0.0005216312408447,100,433608.1102020208
30.8,6,64.92,556.883061705447,0.11,0.19,0.16,0.2,0.69,0.0,0.0,69,19,11,16,0.92,0.0,0.01,0.0,0.0,0.0,0.0,0.93,0.06,0.0,0.01,0.0,0.0,0.99,0.99,25805,60,2962,258.05,491.7410498433196,258.05,0.0017957186698913,100,241809.2601010101
29.56,6,70.09,339.63213234490325,0.04,0.28,0.15,0.18,0.63,0.0,0.0,63,28,4,15,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.04,0.0,0.03,0.01,0.0,0.97,0.97,40758,60,1514,407.58,581.2189938292444,407.58,0.0029443717002868,100,337815.51878787926
30.92,6,65.89,464.82883813403697,0.04,0.14,0.06,0.23,0.76,0.0,0.0,76,14,4,6,0.86,0.01,0.01,0.0,0.0,0.0,0.0,0.94,0.04,0.0,0.02,0.0,0.0,0.98,0.98,76575,60,2962,765.75,721.3143919402982,765.75,0.0021513581275939,100,520294.452020202
31.6,6,64.0,1820.6024828544143,0.0,0.13,0.19,0.29,0.68,0.0,0.0,68,13,0,19,0.91,0.01,0.01,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,77651,60,2962,776.51,873.5566392164806,776.51,0.0005492901802062,100,763101.2019191923
25.64,6,63.01,1486.5669314222728,0.01,0.21,0.08,0.25,0.5,0.0,0.0,50,21,1,8,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.01,0.23,0.0,0.99,0.99,25072,60,1514,250.72,378.0613514425209,250.72,0.0006913614273071,100,142930.3854545453
33.04,6,64.0,31387.442939459703,0.11,0.21,0.21,0.14,0.84,0.0,0.0,84,21,11,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,21929,60,2962,219.29,446.1685665731953,219.29,3.1869411468505856e-05,100,199066.3897979798
30.68,6,63.36,2809.783285881762,0.07,0.1,0.2,0.23,0.76,0.0,0.0,76,10,7,20,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,48445,60,2962,484.45,743.308837414018,484.45,0.0003576302528381,100,552508.027777779
31.56,6,70.75,1084.4103396745454,0.1,0.23,0.11,0.17,0.75,0.0,0.0,75,23,10,11,0.87,0.02,0.01,0.0,0.0,0.0,0.0,0.94,0.03,0.0,0.01,0.02,0.0,0.99,0.99,20685,60,1514,206.85,370.72310925726464,206.85,0.001013159751892,100,137435.62373737377
33.92,6,63.2,1193.3876208523254,0.02,0.31,0.03,0.3,0.73,0.0,0.0,73,31,2,3,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.01,0.0,0.01,0.0,0.0,0.99,0.99,30406,60,2176,304.06,436.36368901514834,304.06,0.0008953595161437,100,190413.2690909091
33.16,6,69.39,907.0550097424574,0.03,0.32,0.06,0.23,0.81,0.0,0.0,81,32,3,6,0.82,0.06,0.02,0.0,0.0,0.0,0.0,0.96,0.03,0.0,0.0,0.01,0.0,1.0,1.0,36900,60,1514,369.0,534.5654328706655,369.0,0.0011045002937316,100,285760.202020202
32.0,6,64.0,2473.7713136460416,0.06,0.3,0.24,0.12,0.75,0.0,0.0,75,30,6,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16618,60,1514,166.18,320.6350195433676,166.18,0.0004042506217956,100,102806.81575757574
32.28,6,68.35,915.818893236445,0.06,0.21,0.12,0.25,0.7,0.0,0.0,70,21,6,12,0.87,0.07,0.01,0.0,0.0,0.0,0.0,0.97,0.02,0.0,0.01,0.0,0.0,0.99,0.99,32525,60,1514,325.25,468.4560148816406,325.25,0.001096658706665,100,219451.03787878787
33.88,6,65.54,1485.771773090847,0.08,0.24,0.07,0.25,0.8,0.0,0.0,80,24,8,7,0.91,0.06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22095,60,2962,220.95,396.0950649844689,220.95,0.0007056808471679,100,156891.3005050506
32.68,6,74.29,953.699581393974,0.02,0.44,0.13,0.02,0.67,0.01,0.01,67,44,2,13,0.88,0.04,0.0,0.0,0.0,0.0,0.0,0.96,0.02,0.0,0.0,0.02,0.0,1.0,1.0,34560,60,2974,345.6,686.5310398568071,345.6,0.0010506391525268,100,471324.8686868688
31.16,6,63.36,900.0401276359244,0.03,0.32,0.19,0.24,0.65,0.0,0.0,65,32,3,19,0.94,0.02,0.0,0.0,0.0,0.0,0.0,0.97,0.01,0.0,0.01,0.01,0.0,0.99,0.99,40446,60,2962,404.46,651.9524277743034,404.46,0.0011448216438293,100,425041.9680808083
30.52,6,65.76,2124.8171188879205,0.01,0.07,0.15,0.26,0.77,0.0,0.0,77,7,1,15,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1.0,33439,60,1514,334.39,466.11701168897326,334.39,0.0004706382751464,100,217265.0685858584
32.16,6,67.77,1109.595426491324,0.08,0.18,0.12,0.34,0.78,0.0,0.0,78,18,8,12,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.01,0.0,0.01,0.0,0.0,0.99,0.99,58668,60,2962,586.68,754.5641444442001,586.68,0.0009068512916564,100,569367.0480808077
35.2,6,66.81,1210.5227613157203,0.03,0.43,0.07,0.21,0.8,0.0,0.0,80,43,3,7,0.95,0.02,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,49413,60,2962,494.13,738.3405725754953,494.13,0.0008685684204101,100,545146.8011111103
33.6,6,65.76,993.1672018109662,0.02,0.29,0.08,0.17,0.73,0.0,0.0,73,29,2,8,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1.0,27037,60,2962,270.37,490.6804727759567,270.37,0.0010093903541564,100,240767.3263636364
36.4,6,67.38,695.0230083333747,0.03,0.6,0.03,0.07,0.73,0.0,0.0,73,60,3,3,0.88,0.0,0.01,0.0,0.0,0.0,0.0,0.96,0.02,0.0,0.01,0.01,0.0,0.99,0.99,18941,60,1514,189.41,369.60377624442833,189.41,0.0014388108253479,100,136606.95141414143
32.92,6,67.82,1187.7607772840934,0.0,0.25,0.06,0.32,0.67,0.0,0.0,67,25,0,6,0.98,0.0,0.01,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1.0,25248,60,1514,252.48,332.1773434097328,252.48,0.0008434200286865,100,110341.78747474754
32.92,6,69.95,989.1013366285268,0.03,0.25,0.1,0.17,0.65,0.0,0.0,65,25,3,10,0.9,0.02,0.01,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1.0,33779,60,2962,337.79,610.5589142562552,337.79,0.001043848991394,100,372782.18777777714
37.88,6,63.78,1558.045044074546,0.13,0.32,0.14,0.1,0.94,0.0,0.0,94,32,13,14,0.98,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12812,60,2962,128.12,322.28550238958195,128.12,0.0006434416770935,100,103867.94505050522
33.24,6,65.62,1172.2219737960024,0.03,0.46,0.16,0.15,0.59,0.0,0.0,59,46,3,16,0.96,0.0,0.01,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1.0,39630,60,2962,396.3,660.8958184375828,396.3,0.000889298915863,100,436783.2828282824
32.52,6,67.61,616.1850713027535,0.05,0.29,0.13,0.16,0.76,0.0,0.0,76,29,5,13,0.95,0.02,0.01,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1.0,28386,60,2962,283.86,514.121944816027,283.86,0.0016452503204345,100,264321.374141414
32.52,6,63.71,751.6875901681944,0.01,0.23,0.1,0.25,0.75,0.0,0.0,75,23,1,10,0.96,0.03,0.01,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,48282,60,2265,482.82,622.5569525689351,482.82,0.0013315606117248,100,387577.1591919193
34.32,6,64.85,1141.6427140492988,0.02,0.47,0.09,0.23,0.48,0.0,0.0,48,47,2,9,0.95,0.03,0.0,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1.0,36058,60,1642,360.58,507.9315785466076,360.58,0.0010670089721679,100,257994.48848484864
33.88,6,65.14,556.6125798065401,0.04,0.43,0.12,0.11,0.67,0.0,0.0,67,43,4,12,0.89,0.05,0.0,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1.0,21443,60,2962,214.43,507.6613492827231,214.43,0.0017965912818908,100,257720.045555555
32.96,6,64.0,1153.9075675333645,0.01,0.24,0.06,0.22,0.77,0.0,0.0,77,24,1,6,0.97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,58917,60,1514,589.17,655.344431839803,589.17,0.0008681488037109,100,429476.3243434341
31.92,6,63.36,1082.5071878016424,0.0,0.15,0.08,0.4,0.76,0.0,0.0,76,15,0,8,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,67732,60,2962,677.32,768.6726179169863,677.32,0.0009237909317016,100,590857.5935353532
34.88,6,63.36,1002.5178248326272,0.12,0.46,0.15,0.09,0.77,0.0,0.0,77,46,12,15,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,9768,60,1388,97.68,141.30923751142603,97.68,0.0009988284111022,100,19968.300606060613
31.28,6,64.27,465.24647734999553,0.05,0.27,0.13,0.19,0.71,0.0,0.0,71,27,5,13,0.92,0.0,0.03,0.0,0.0,0.0,0.0,0.95,0.04,0.0,0.01,0.0,0.0,0.99,0.99,40993,60,2962,409.93,635.1589835973703,409.93,0.0021494197845458,100,403426.9344444445
29.68,6,64.0,1413.9278996231146,0.0,0.13,0.28,0.17,0.59,0.0,0.0,59,13,0,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50951,60,2962,509.51,723.7281354489429,509.51,0.0007089710235595,100,523782.4140404034
29.88,6,65.27,1367.0911491012207,0.06,0.12,0.17,0.24,0.7,0.0,0.0,70,12,6,17,0.91,0.01,0.01,0.0,0.0,0.0,0.0,0.96,0.03,0.0,0.01,0.0,0.0,0.99,0.99,40479,60,2962,404.79,598.0182642222843,404.79,0.000734269618988,100,357625.8443434338
33.16,6,64.0,1394.3319891892252,0.11,0.31,0.16,0.25,0.76,0.0,0.0,76,31,11,16,0.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,32610,60,2962,326.1,594.5338977346504,326.1,0.0007189893722534,100,353470.5555555557
32.36,6,64.0,1527.184017069432,0.05,0.12,0.13,0.29,0.86,0.0,0.0,86,12,5,13,0.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,82083,60,2962,820.83,798.6310263586226,820.83,0.000656611919403,100,637811.516262627
32.68,6,68.18,1526.9060369212175,0.05,0.25,0.14,0.3,0.75,0.0,0.0,75,25,5,14,0.97,0.01,0.01,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1.0,61161,60,2962,611.61,814.2303659210208,611.61,0.0006575489044189,100,662971.0887878794
